geoid,latitude,longitude,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index
26139,42.8538363506688,-86.18173592154618,Wyoming,MUN,2019/04/26 00:00:00+00,0,0,0,0,0
26139,42.853838947517744,-85.87471907146075,Miedema Produce,INDUS,2019/08/14 00:00:00+00,0,0,0,0,0
26099,42.85479289458488,-82.90586796168148,Armada High School,SCH,2018/10/30 00:00:00+00,0,0,0,0,0
26099,42.85753523999918,-83.00813751865138,Romeo Rim,INDUS,2019/07/15 00:00:00+00,0,0,0,0,0
26155,42.85911572731958,-84.08324453017374,"Bancroft, Village of",MUN,2018/08/21 00:00:00+00,0,0,0,0,0
26125,42.860187017563575,-83.1104183053198,Cooper Standard,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26155,42.86081164655449,-84.18558055502987,Morrice Elementary,SCH,2018/08/21 00:00:00+00,0,0,0,0,0
26125,42.862748154335975,-83.21270987968262,Kingsbury School - Hosner Campus,SCH,2018/08/06 00:00:00+00,0,0,0,0,0
26125,42.86521857975263,-83.31501179638757,Barron Industries,INDUS,2019/07/09 00:00:00+00,0,0,0,0,0
26125,42.86759822394746,-83.41732361291747,Oakwood Elementary,SCH,2018/06/21 00:00:00+00,0,0,0,0,0
26147,42.86925690748913,-82.64906328667979,Camp Hawthorn Hollow,CHLCMP,2019/06/07 00:00:00+00,0,0,0,0,0
26067,42.87012423178572,-84.9020775329712,Craft Chiropractic Center,MEDCAR,2020/06/30 00:00:00+00,7,0,0,3,0.7014999999999999
26067,42.87196079512999,-85.10682398200052,Herbruck's Poultry Ranch (Hennery),INDUS,2019/09/12 00:00:00+00,0,0,0,0,0
26125,42.872084892337675,-83.6219751586912,Rose Hill Center,MUN,2018/06/08 00:00:00+00,0,0,0,0,0
26099,42.87222696912153,-82.75133823803796,Sacred Heart Rehabilitation,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0
26067,42.87274144821021,-85.20920045251069,Herbruck's Poultry,INDUS,2019/09/12 00:00:00+00,0,0,0,0,0
26081,42.87343028184525,-85.3115784832266,Hope Network - West Lake- Facility,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26049,42.874191781835364,-83.72431399698398,Camp Copneconic,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
NA,42.87549020865782,-86.2329760771681,Wyoming,MUN,2021/01/18 00:00:00+00,0,0,0,0,0
26139,42.87562981670791,-86.13060443884653,OAISD - M-TECH ED CTR,MUN,2022/08/24 14:29:59+00,0,0,3,0,0.3
26139,42.87563241487318,-85.92585402715447,Libertas Christian School,SCH,2018/09/25 00:00:00+00,0,0,0,0,0
26155,42.87813234328769,-83.92901557067849,Gaines Elementary School,SCH,2018/10/31 00:00:00+00,0,0,0,0,0
26099,42.88059418458308,-83.05823554831868,Henry Ford,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0
26155,42.883359185920924,-84.23612095373609,Pittsburg Family Healthcare,MEDCAR,2019/07/30 00:00:00+00,0,0,0,0,0
26155,42.88491882019525,-84.33850175916255,First Baptist Church,SCH,2018/08/21 00:00:00+00,0,0,0,0,0
26087,42.88571911765142,-83.26288970240856,DEVIL'S RIDGE GOLF COURSE,MUN,2021/11/16 13:08:00+00,0,0,0,0,0
26037,42.88904895233175,-84.64567490907007,Riley Elementary School,SCH,2018/07/25 00:00:00+00,0,0,0,0,0
26067,42.8923547407716,-84.95288468944369,SUNSET RIDGE MHC,MUN,2020/12/08 00:00:00+00,0,0,0,0,0
26067,42.893273228597906,-85.05529398032147,Berlin Fractional #3 Coon,SCH,2018/09/27 00:00:00+00,0,0,0,0,0
26067,42.894099908646524,-85.15770553292276,Herbruck's Green Meadows,INDUS,2019/09/12 00:00:00+00,0,0,0,0,0
26067,42.89483473109898,-85.2601188920374,Impact Operations LLC,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26049,42.894878725371186,-83.67231627476382,Lake Park Village Condominiums,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26099,42.8953959523265,-82.8013496717169,"Memphis, City of",MUN,2018/10/24 00:00:00+00,0,0,0,0,0
26139,42.897306709963495,-86.18184551405493,Consumers Energy West Olive,INDUS,2019/07/24 00:00:00+00,0,0,0,0,0
26139,42.897400705980154,-86.07943633834542,South Olive Christian School,SCH,2018/09/20 00:00:00+00,0,0,0,0,0
26087,42.90363170971223,-83.10837096235785,Camp Skyline,CHLCMP,2019/06/05 00:00:00+00,0,0,0,0,0
NA,42.90646960472304,-82.44204177752493,"Marysville, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26037,42.908822036252474,-84.49154233396747,East Olive Community Center,DAYCARE,2019/07/30 00:00:00+00,0,0,0,0,0
26147,42.909623827905776,-82.54436144560415,SANDALWOOD CREEK SENIOR COMMUNITY,MUN,2022/07/18 00:00:00+00,0,0,0,0,0
26037,42.91139332074636,-84.69640557525504,St. Peter Lutheran Church,SCH,2018/09/26 00:00:00+00,0,0,0,0,0
26037,42.91254146225119,-84.79884322395553,"Westphalia, Village of",MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26049,42.91334168719337,-83.51788253427982,The Pines of Goodrich,MUN,2021/04/20 00:00:00+00,0,0,0,3,0.0015
26049,42.915541743520095,-83.62028421548086,"Grand Blanc, City of",MUN,2018/08/03 00:00:00+00,0,0,0,0,0
26067,42.916216101127404,-85.2086234449443,Saranac,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26049,42.9176506891506,-83.72269451729409,Rankin Elementary,SCH,2018/08/13 00:00:00+00,0,0,0,0,0
NA,42.918959970832866,-86.23312237278972,Consumers Energy West Olive,INDUS,2019/07/24 00:00:00+00,0,0,0,13,0.0065
26139,42.919100643761404,-86.13067825224067,WEST OLIVE ESTATES,MUN,2022/07/19 00:00:00+00,32,0,0,3.8,3.2019
26155,42.92343020719946,-84.02997266743013,Country Manor - Shiawassee,MUN,2018/08/20 00:00:00+00,0,0,0,0,0
26087,42.92403717545246,-83.05615080996594,"Fatin Properties, LLC.",MEDCAR,2019/06/05 00:00:00+00,0,0,0,0,0
26155,42.92682648514088,-84.23485964585137,Spring Vale Academy,SCH,2018/08/15 00:00:00+00,0,0,0,0,0
26067,42.934817695617006,-84.84964833719614,Pewamo-Westphalia Community Schools,SCH,2018/07/30 00:00:00+00,0,0,0,0,0
26067,42.93674737964046,-85.05460842735374,SCHOOL OF MISSIONARY AVIATION TECH,MUN,2021/04/20 11:00:00+00,0,0,0,2,0.001
26067,42.938309324162816,-85.25957773399156,Blough Polishing & Buffing Inc,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26049,42.93833636501206,-83.67065965892881,My Place At Heritage Estates,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26081,42.938952268580415,-85.36206470782818,Envision Engineering,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26081,42.93950312924037,-85.46455262045349,AMERICAN INTERNATIONAL FOODS,MUN,2021/03/26 12:59:59+00,0,0,0,0,0
26049,42.94040073407962,-83.77310990560349,Honey Bear Day Care 2,DAYCARE,2018/12/10 00:00:00+00,0,0,0,0,0
26139,42.940776971266764,-86.18195602068684,Roundabouts Playschool LLC,DAYCARE,2018/11/28 00:00:00+00,0,0,0,0,0
26155,42.94425559106678,-83.97803388447127,City of Durand,MUN,2018/08/21 00:00:00+00,0,0,0,0,0
26087,42.94707578375071,-83.10632000205318,"Dryden, Village of",MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26155,42.94774484942381,-84.18298617767215,Maurell Products,INDUS,2019/07/30 00:00:00+00,0,0,0,0,0
26087,42.95211786340683,-83.31119853358435,Ideal Villa Mobile Home Park,MUN,2018/08/02 00:00:00+00,0,0,0,0,0
26049,42.95679581699337,-83.51611716426787,Goodrich Medical Center,MEDCAR,2019/07/17 00:00:00+00,0,0,0,0,0
26067,42.95890941263972,-85.10552503835606,BOYCE ELEM. SCHOOL,MUN,2020/11/09 00:00:00+00,0,0,0,0,0
26049,42.95899807403575,-83.61859039836243,Atherton Community Schools,SCH,2018/08/06 00:00:00+00,0,0,0,0,0
26049,42.96110909415283,-83.72107231318974,"Westhaven Mobile Home Park, LLC",MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26081,42.96148115265733,-85.51561653848819,495 PETTIS LLC,MUN,2020/10/06 09:00:00+00,0,0,0,0,0
NA,42.96242964009867,-86.23326965455034,Grand Rapids,MUN,2021/05/21 00:00:00+00,0,0,0,0,0
26139,42.9624418396963,-85.82318964879762,FUTURE STEPS LEARNING CENTER LLC,MUN,2023/01/19 12:30:00+00,6,0,0,5,0.6024999999999999
26139,42.96262061118581,-86.02823367325792,COUNTRYSIDE GREENHOUSE,MUN,2020/11/04 09:59:59+00,0,0,0,0,0
26049,42.96505716229484,-83.92606038896643,Alan's Park - Durand,MUN,2018/08/21 00:00:00+00,0,0,0,0,0
26087,42.96747953661099,-83.0540623691627,Inter-Power,INDUS,2019/07/17 00:00:00+00,0,0,0,0,0
26087,42.97009290055315,-83.15652668578954,EVERGREEN PLEASANT VALLEY TRAILER PARK,MUN,2021/01/05 00:00:00+00,0,0,0,0,0
26087,42.97261527638197,-83.25900173094851,D-A Scout Ranch,CHLCMP,2019/06/13 00:00:00+00,0,0,0,0,0
26037,42.974705042616655,-84.54118613906441,Creekside Meadows of St. Johns,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26067,42.97930192893483,-84.95136839814984,Lyons,MUN,2018/07/13 00:00:00+00,0,0,0,0,0
26049,42.97963576828459,-83.56648675598575,Faith Baptist Schools,SCH,2018/08/13 00:00:00+00,0,0,0,0,0
26067,42.98022125801725,-85.05392210638544,Ionia,MUN,2018/07/13 00:00:00+00,0,0,0,0,0
26081,42.982977446737834,-85.46415585969035,Goodwillie Environmental School,SCH,2018/06/01 00:00:00+00,0,0,0,0,0
26081,42.983435966590825,-85.56671674736151,ALTEN OAKS-BLDG D,MUN,2021/08/02 11:00:00+00,0,0,2,0,0.2
26081,42.983802181314125,-85.66927769947328,LINCOLN PINES,MUN,2021/01/12 00:00:00+00,0,0,0,0,0
26049,42.983859881555645,-83.7715221980683,Linden Place Mobile Home Park,MUN,2018/08/08 00:00:00+00,0,0,0,0,0
26139,42.984257514909906,-85.87439797281071,LEPRINO FOODS - ALLENDALE,MUN,2020/10/29 09:59:59+00,0,0,0,0,0
26139,42.98434309914178,-86.07951301633776,Robinson Elementary School,SCH,2020/06/29 00:00:00+00,67,0,0,30,6.715
26049,42.98583487366227,-83.87405219882591,Dieck Elementary,SCH,2018/10/31 00:00:00+00,0,0,0,0,0
26155,42.989510406492215,-84.07913450613606,Meridian Brick,INDUS,2019/07/30 00:00:00+00,0,0,0,0,0
26155,42.991210821140264,-84.18168590928497,"Crest Marine, LLC",INDUS,2019/07/30 00:00:00+00,0,0,0,0,0
26147,42.993315046044934,-82.43700702178137,"Port Huron, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26037,42.994336641189555,-84.386806957042,Ovid Medical Care,MEDCAR,2019/08/27 00:00:00+00,0,0,0,0,0
26087,42.995566633307085,-83.3092868996737,Journey Therapy Center,MEDCAR,2019/06/05 00:00:00+00,0,0,0,0,0
26049,43.000249402842336,-83.51434875142714,Old Orchard Estates,MUN,2018/08/02 00:00:00+00,0,0,0,0,0
26067,43.000544238089866,-84.89969482280617,Pine Haven Estates,MUN,2018/10/01 00:00:00+00,0,0,0,0,0
26067,43.001509831207684,-85.0022833748182,Hidden Valley,MUN,2018/10/01 00:00:00+00,0,0,0,0,0
26067,43.00238332394618,-85.10487452481921,Haynor School,SCH,2018/10/01 00:00:00+00,0,0,0,0,0
26049,43.00245387955795,-83.6168936877669,Circle of Friends Childcare Center,DAYCARE,2018/12/10 00:00:00+00,0,0,0,0,0
26147,43.00252683526522,-82.74443200570539,John Farrell Elementary School,SCH,2018/10/24 00:00:00+00,0,0,0,0,0
26081,43.004955279904564,-85.51525597076412,GRAND VALLEY ESTATES,MUN,2021/07/19 00:00:00+00,0,0,0,2.3,0.00115
26139,43.00604971755127,-85.92564242495529,Lamont Christ Elementary Sch,SCH,2018/09/25 00:00:00+00,0,0,0,0,0
26049,43.006588678917836,-83.82200933309313,Western Pines Apartments,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26147,43.008214064673595,-82.94944563416165,"Capac, Village of",MUN,2018/10/24 00:00:00+00,0,0,0,0,0
26087,43.010921264148806,-83.0519702034489,Imlay City Christian School,SCH,2018/08/14 00:00:00+00,0,0,0,0,0
26155,43.01210451796087,-84.12974047138052,Greenwood Apartments,MUN,2018/08/15 00:00:00+00,0,0,0,0,0
26155,43.01375984891364,-84.23233108803826,Woods And Fields Communities East,MUN,2018/08/20 00:00:00+00,0,0,0,0,0
26037,43.01817514376751,-84.54013731302237,"St. Johns, City of",MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26087,43.01849632590246,-83.35960956191437,Cramton Elementary,SCH,2018/08/02 00:00:00+00,0,0,0,0,0
26037,43.020659175689424,-84.74536556693789,"Fowler, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26067,43.021763172834504,-84.84798556006837,Devereaux Saw Mill,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26067,43.02277508582661,-84.95060885790866,Muir,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26049,43.02309021114609,-83.56475269431155,Creative Learning Center,DAYCARE,2018/12/10 00:00:00+00,0,0,0,0,0
26067,43.02369485999618,-85.05323500283008,Evergreen Mobile Home Community,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26081,43.025900839599764,-85.36112595795224,Murray Lake Elementary,SCH,2018/06/01 00:00:00+00,0,0,0,0,0
26049,43.02731853083005,-83.76993181160356,West Court Ranches,MUN,2018/08/16 00:00:00+00,0,0,0,0,0
26139,43.02773007593906,-85.87429182613903,Country Village,MUN,2018/09/24 00:00:00+00,0,0,0,0,0
26139,43.02781840040217,-85.97692301639435,Grand Country,MUN,2018/09/24 00:00:00+00,0,0,0,0,0
26087,43.031298938670844,-82.9996411108534,SCOTTS CO,MUN,2021/11/16 12:26:00+00,0,0,0,0,0
26087,43.03396206193325,-83.10220714145751,"IMLAY CITY, CITY OF",MUN,2020/11/03 00:00:00+00,0,0,0,0,0
26155,43.03467636784154,-84.18038356378726,Health Park Building 200,MEDCAR,2019/08/13 00:00:00+00,0,0,0,0,0
26087,43.03653404554558,-83.20478422200063,Michigan Christian Youth Camp,CHLCMP,2019/06/06 00:00:00+00,0,0,0,0,0
26037,43.03780487677872,-84.38564895886002,Ovid-Elsie High School,SCH,2018/07/23 00:00:00+00,0,0,0,0,0
26087,43.03901481673283,-83.307371903667,Lapeer Early Head Start,DAYCARE,2018/12/11 00:00:00+00,0,0,0,0,0
26049,43.04370244064588,-83.51257727447711,"Davison, City of",MUN,2018/08/02 00:00:00+00,0,0,0,0,0
26049,43.0459091555958,-83.61519406343837,Burgtorf Education Center,SCH,2018/08/13 00:00:00+00,0,0,0,0,0
26081,43.047924735805296,-85.41222562381196,St Patricks Elementary School,SCH,2018/06/04 00:00:00+00,0,0,0,0,0
26081,43.04916066530786,-85.72023524224824,Alpine Elementary School,SCH,2018/06/04 00:00:00+00,0,0,0,0,0
26139,43.04936868645729,-86.23356713472113,NORTHWEST OTTAWA CO WATER SYST,MUN,2021/10/18 00:00:00+00,0,0,0,2,0.001
26139,43.04938757151003,-85.82290459314582,1239 Comstock LLC.,INDUS,2019/05/17 00:00:00+00,0,0,0,0,0
26087,43.056981324842745,-83.15248174147546,Lapeer Co Ed. & Tech. Center,SCH,2018/08/14 00:00:00+00,0,0,0,0,0
26087,43.05950905737455,-83.25510005172686,Maple Grove Elementary,SCH,2018/08/02 00:00:00+00,0,0,0,0,0
26147,43.0600418025304,-82.4845013492971,Great Lakes Water Authority,MUN,2019/05/01 00:00:00+00,0,0,0,0,0
26087,43.061945479873785,-83.35772877016045,Lapeer Family Dental,MEDCAR,2019/07/17 00:00:00+00,0,0,0,0,0
26049,43.064290521406676,-83.46036744811641,Flat Rock Manor,ADFSTC,2019/07/19 00:00:00+00,0,0,0,0,0
26147,43.066193357894875,-82.68966552547651,Avoca Elementary School,SCH,2018/10/24 00:00:00+00,0,0,0,0,0
26049,43.06654411325192,-83.56301563445328,Fiedler School,SCH,2018/08/13 00:00:00+00,0,0,0,0,0
26067,43.067168181526114,-85.05254710240136,MAPLE RIVER MENONITE SCHOOL,MUN,2021/06/18 09:30:00+00,0,0,0,0,0
26067,43.06799610016184,-85.15524827103583,Eight Cap Ionia Co. Outreach,SCH,2019/06/19 00:00:00+00,0,0,0,230,0.115
26067,43.06873164930193,-85.25795141602497,Belco Industries Inc.,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0
26081,43.06992544302523,-85.46336180318693,Camp Roger,CHLCMP,2019/05/17 00:00:00+00,0,0,0,0,0
26081,43.070383591002404,-85.56606812686786,BLYTHEFIELD COUNTRY CLUB,MUN,2022/01/31 07:40:00+00,5,0,0,7,0.5035
26081,43.07074917680194,-85.66877459129005,Pine Aire Mobile Home Park,MUN,2018/05/30 00:00:00+00,3,0,0,5,0.3025
26081,43.07102215556119,-85.77148073753304,MAST YOUNG PLANTS,MUN,2021/11/22 09:00:00+00,0,0,0,0,0
26139,43.071285010898976,-86.07959265955488,Little Tykes University LLC,DAYCARE,2018/11/28 00:00:00+00,0,0,0,0,0
26155,43.078141485050004,-84.17907912343317,SANDHILL ESTATES,MUN,2020/12/21 00:00:00+00,0,0,0,0,0
26087,43.07997900191769,-83.20279402722764,Sandhill Estates,MUN,2018/08/08 00:00:00+00,0,0,0,0,0
26037,43.0812727187095,-84.3844891686393,"Elsie, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26087,43.08246240858282,-83.30545352338248,Elva Lynch Elem School,SCH,2018/08/02 00:00:00+00,0,0,0,0,0
26087,43.08485440660225,-83.40812323611603,Lael Baptist Camp,CHLCMP,2019/09/04 00:00:00+00,0,0,0,0,0
26037,43.085279253396,-84.69264380565903,"Maple Rapids, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26049,43.087154925922476,-83.51080271345292,Florence M Siple Elem School,SCH,2018/08/06 00:00:00+00,0,0,0,0,0
26067,43.08933033308797,-85.10357134115438,Woodcreek Mobile Estates,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26049,43.08936389878473,-83.61349150521468,Armstrong Middle School,SCH,2018/08/13 00:00:00+00,0,0,0,0,0
26147,43.08938992473272,-82.73980692336397,Witco Mfg,INDUS,2019/07/16 00:00:00+00,0,0,0,0,0
26067,43.090112214511365,-85.20630993887555,Belding,MUN,2018/09/28 00:00:00+00,0,0,0,0,0
26067,43.09080163784652,-85.30905030629123,BELDING FRUIT STORAGE,MUN,2022/10/11 11:00:00+00,0,0,0,2,0.001
26049,43.09148125712908,-83.71618915858198,Beecher Metropolitan District,MUN,2018/08/06 00:00:00+00,0,0,0,0,0
26081,43.09190291376633,-85.51453450853681,LAKE BELLA VISTA,MUN,2021/12/20 00:00:00+00,0,0,0,2.8,0.0014
26081,43.092633779900794,-85.72002027006002,Moiron,INDUS,2019/05/17 00:00:00+00,0,0,0,0,0
26139,43.092860194180176,-85.82276258448316,St. Joseph School,SCH,2018/09/18 00:00:00+00,0,0,0,0,0
26139,43.09298284239528,-86.13098173399585,CROCKERY MOBILE HOME PARK,MUN,2021/02/02 00:00:00+00,2.3,0,0,2.6,0.23129999999999998
26049,43.09544086482263,-83.92160923942525,Ultra Dex Tooling,INDUS,2019/08/12 00:00:00+00,0,0,0,0,0
26155,43.09728298446234,-84.02433075912204,"ELSIE, VILLAGE OF",MUN,2020/12/15 00:00:00+00,0,0,0,0,0
26037,43.10511424648405,-84.53803497478556,EUREKA ELEMENTARY,MUN,2022/08/10 00:00:00+00,0,0,0,4,0.002
26067,43.111469488158825,-85.15463234308656,Long Lake Mobile Home Estates,MUN,2020/03/26 00:00:00+00,4,0,0,6,0.403
26049,43.11216174884861,-83.66400490743584,Gunther Mobile Home Court Inc,MUN,2018/08/09 00:00:00+00,0,0,0,0,0
26067,43.11220526008145,-85.25740831582782,Faith Community Christian Sch.,SCH,2018/09/28 00:00:00+00,0,0,0,2,0.001
26147,43.112565188836356,-82.78998625483764,Yale Community Health Center,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0
26081,43.11339911357126,-85.46296448054738,Rockford East Middle School,SCH,2018/07/31 00:00:00+00,0,0,0,0,0
26081,43.11385709913908,-85.56574375292293,Rockford,MUN,2018/04/16 00:00:00+00,0,0,0,0,0
26081,43.1142223941355,-85.66852320242668,PARKWOOD GREEN,MUN,2021/03/15 00:00:00+00,3.4,0,0,4.4,0.34219999999999995
26081,43.11449495311054,-85.77130237120477,JACK BROWN PRODUCE,MUN,2021/03/09 09:59:59+00,0,0,0,0,0
26139,43.114674732058106,-85.87408079539621,Conklin Migrant Head Start,DAYCARE,2019/06/17 00:00:00+00,0,0,0,0,0
26155,43.11810405361271,-83.97224314135066,"New Lothrop, Village of",MUN,2018/08/15 00:00:00+00,0,0,0,0,0
26087,43.12084581872355,-83.09807954716679,Camp Michael,CHLCMP,2019/09/05 00:00:00+00,0,0,0,0,0
26087,43.12830393261674,-83.40627347897338,Genesee County Water System,MUN,2021/01/26 00:00:00+00,0,0,0,0,0
26049,43.13493761334723,-83.71455586077403,Moore Elementary School,SCH,2018/08/09 00:00:00+00,0,0,0,0,0
26081,43.135787950677624,-85.61698954819747,Saddle Ridge Condo Assoc.,MUN,2018/04/17 00:00:00+00,0,0,0,0,0
26081,43.13610671172294,-85.71980547497752,WHISPERING PINES,MUN,2021/03/16 00:00:00+00,6.5,0,0,22,0.661
26139,43.136332649713154,-85.82262090640367,Trinity Lutheran School,SCH,2018/09/18 00:00:00+00,0,0,0,0,0
NA,43.1436661612806,-82.37680092655722,Great Lakes Water Authority,MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26087,43.14640042662877,-83.25118449391799,Lions Bear Lake Camp,CHLCMP,2019/09/04 00:00:00+00,0,0,0,0,0
26147,43.15001383736601,-82.5822240309659,Sunrise MHP,MUN,2018/10/24 00:00:00+00,0,0,0,0,0
26087,43.1511920069903,-83.45674000488007,Lakeville High School,SCH,2018/08/08 00:00:00+00,0,0,0,0,0
26049,43.153450278978134,-83.55953243674082,"Otisville, Village of",MUN,2018/08/06 00:00:00+00,0,0,0,0,0
26117,43.15494260466836,-85.15401574292237,Kids R Kids,DAYCARE,2018/11/26 00:00:00+00,0,0,0,0,0
26117,43.15567861540919,-85.25686469591228,GREENVILLE,MUN,2021/04/22 00:00:00+00,3.9,0,0,3.5,0.39175
26147,43.155996955200784,-82.78770113310563,Dunrentin Heights Subdivision,MUN,2018/11/12 00:00:00+00,0,0,0,0,0
26081,43.15632195035427,-85.35971525061888,Lakeside Mobile Home Community,MUN,2018/06/01 00:00:00+00,0,0,0,0,0
26081,43.157330400147565,-85.5654193186582,ALGOMA ESTATES,MUN,2022/09/08 00:00:00+00,2.2,0,0,4.2,0.22210000000000002
26049,43.157691444141875,-83.7651443851258,Linden Road Center (LLC),DAYCARE,2018/12/11 00:00:00+00,0,0,0,0,0
26081,43.15796757454002,-85.7711242523911,MICHIGAN APPLE PACKERS CO-OP,MUN,2021/07/13 07:30:00+00,0,0,0,0,0
26145,43.16156499499891,-83.97078941653369,Saint Michaels Church,SCH,2018/08/27 00:00:00+00,0,0,0,0,0
26145,43.165070415287765,-84.1764638868306,Stoddard Mobile Home Court,MUN,2018/08/27 00:00:00+00,0,0,0,0,0
26057,43.16963721414602,-84.48502279706611,"Ashley, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26151,43.17017242596274,-82.52962912444488,Karegnondi Water Authority,MUN,2021/01/26 00:00:00+00,0,0,0,0,0
26087,43.17175287868482,-83.40442044583833,Camp Taha,CHLCMP,2019/06/06 00:00:00+00,0,0,0,0,0
26057,43.17222016439741,-84.69075486658173,Fulton Alternative Educ Sch,SCH,2018/08/29 00:00:00+00,0,0,0,0,0
26151,43.17325692612401,-82.63239034709244,Silver Trails Scout Reservation,CHLCMP,2019/07/17 00:00:00+00,0,0,0,0,0
26049,43.174058223655706,-83.50724425772056,Orchard Cove,MUN,2018/10/19 00:00:00+00,0,0,0,0,0
26117,43.17627623033299,-85.10226518763818,Beth Haven Bapt. Church/School,SCH,2018/07/03 00:00:00+00,0,0,0,0,0
26117,43.17774849012178,-85.3080360746348,ED KOEHN FORD,MUN,2020/12/21 08:15:00+00,0,0,0,0,0
26081,43.17834549819054,-85.41092383526632,Creative Child Care Center,DAYCARE,2018/11/26 00:00:00+00,0,0,0,0,0
26049,43.1783934470354,-83.71291974020636,Ernies Party Store & Day Care Center,DAYCARE,2018/12/11 00:00:00+00,0,0,0,0,0
26081,43.17884969332904,-85.51381252641464,Oaks of Rockford,MUN,2018/04/19 00:00:00+00,0,0,0,0,0
NA,43.17953654737526,-86.33689995341535,Muskegon Heights,MUN,2021/01/18 00:00:00+00,0,0,0,0,0
26121,43.179937416251526,-85.92536732802775,Ravenna,MUN,2018/07/06 00:00:00+00,0,0,0,0,0
26049,43.1804231909432,-83.81577050022494,Montrose Trailer Park,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26049,43.18236093462528,-83.91862933399297,"MONTROSE, CITY OF",MUN,2020/10/07 00:00:00+00,0,0,0,0,0
26145,43.185960165098166,-84.12436939347751,Village of Chesaning,MUN,2018/08/27 00:00:00+00,0,0,0,0,0
26087,43.18984519625621,-83.24922145609462,M K Chambers Co/ Plant 1,INDUS,2019/07/17 00:00:00+00,0,0,0,0,0
26117,43.1956503319223,-84.84464666760641,1St Baptist Church,SCH,2018/07/03 00:00:00+00,0,0,0,0,0
26117,43.19758642610515,-85.05047847174808,Sheridan,MUN,2018/07/03 00:00:00+00,3,0,0,0,0.3
26117,43.19841544564816,-85.15339845484762,Greenville Acres,MUN,2018/07/02 00:00:00+00,0,0,0,0,0
26049,43.19907127769578,-83.6606602807669,George A Lacure Elem School,SCH,2018/08/08 00:00:00+00,0,0,0,0,0
26081,43.19979517320128,-85.35924427300301,LINCOLN HEIGHTS ELEMENTARY,MUN,2021/05/10 00:00:00+00,2,0,0,2,0.201
26081,43.2003457817016,-85.46216918356708,Pine Ridge Bible Camp,CHLCMP,2019/05/21 00:00:00+00,3,0,0,6,0.303
26081,43.20080348961341,-85.56509481269312,Cedarfield Mobile Home Park,MUN,2018/05/29 00:00:00+00,0,0,0,0,0
26081,43.201168249173435,-85.66802069540455,Riverview Mobile Village,MUN,2018/04/18 00:00:00+00,0,0,0,0,0
26121,43.20140241929667,-86.28555536632422,Muskegon Heights,MUN,2019/04/25 00:00:00+00,0,0,0,0,0
26081,43.2014400152331,-85.77094637023478,Kent City,DAYCARE,2019/06/18 00:00:00+00,0,0,0,0,0
26121,43.201596267766675,-86.18263769874513,Arlington Woods,MUN,2020/10/05 00:00:00+00,0,0,0,0,0
26139,43.20161874272149,-85.87387137129748,Cricklewood Court,MUN,2018/09/18 00:00:00+00,0,0,0,0,0
26151,43.205052230775266,-82.99108337921886,Brown City,MUN,2018/10/18 00:00:00+00,0,0,0,0,0
26087,43.21031016619395,-83.19680202218942,"North Branch, Village of",MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26087,43.21280159700733,-83.29967786350524,Deerfield Pines Mobile Home Park,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26057,43.215690092377685,-84.68980832745933,Countryside Christian School,SCH,2018/08/29 00:00:00+00,0,0,0,0,0
26049,43.21750902766848,-83.50546032118571,Covenant Hills Camp,CHLCMP,2019/06/06 00:00:00+00,0,0,0,0,0
